,pmid,PubDate,EPubDate,Source,AuthorList,LastAuthor,Title,Volume,Issue,Pages,LangList,NlmUniqueID,ISSN,ESSN,PubTypeList,RecordStatus,PubStatus,ArticleIds,DOI,History,References,HasAbstract,PmcRefCount,FullJournalName,ELocationID,SO,abstract,year
57,35464901,2022 Apr,2022 Apr 18,Orthop J Sports Med,"['Oliveira M', 'Júnior PL', 'Imoto AM', 'Santos T', 'Borges JHS', 'Nunes P', 'Barin FR', 'Damando M', 'Peccin MS']",Peccin MS,Unilateral Versus Bilateral Resistance Exercise in Postoperative Rehabilitation After ACL Reconstruction With Bone-Patellar Tendon-Bone Graft: A Randomized Controlled Trial.,10,4,23259671221088830,['English'],101620522,2325-9671,2325-9671,['Journal Article'],PubMed,,"['35464901', 'PMC9019374', 'pmc-id: PMC9019374;', '10.1177/23259671221088830', '10.1177_23259671221088830']",10.1177/23259671221088830,"['2021/12/06 00:00', '2021/12/15 00:00', '2022/04/25 05:40', '2022/04/26 06:00', '2022/04/26 06:01', '2022/04/18 00:00']",['Orthop J Sports Med. 2023 Oct 31;11(10):23259671231201123. doi: 10.1177/23259671231201123. PMID: 37920368'],1,51,Orthopaedic journal of sports medicine,doi: 10.1177/23259671221088830,2022 Apr;10(4):23259671221088830,"BACKGROUND: Lower limb muscle strength symmetry has been suggested as an essential criterion for the safe return to sports after anterior cruciate ligament (ACL) reconstruction. Limited evidence is available regarding the most effective intervention to achieve symmetry after reconstruction with contralateral bone-patellar tendon-bone (BPTB) graft. PURPOSE: To verify whether unilateral isotonic resistance exercise is more effective than bilateral exercise for obtaining postoperative functional and muscular strength symmetry between the donor limb and reconstructed limb for patients who received BPTB graft. STUDY DESIGN: Randomized controlled trial; Level of evidence, 1. METHODS: A total of 88 patients were randomly divided into a control group (n = 44) and an intervention group (n = 44). All participants performed an 8-week exercise program starting at the beginning of the fourth postoperative month and were evaluated before and after the program. The control group performed bilateral exercises, and the intervention group performed unilateral exercises for the donor limb only (the limb with the greatest disability). The primary outcome was muscle strength (peak torque and hamstrings to quadriceps [H:Q] ratio), and the secondary outcomes were range of motion (ROM; goniometry), KT-1000 arthrometer side-to-side difference in anteroposterior knee laxity, and objective (single-leg hop test) and subjective (Lysholm score) functionality. RESULTS: Both groups improved significantly from before to after the exercise program. The improvements were significantly greater in the intervention group regarding peak torque, H:Q ratio, flexion ROM, single-leg hop test, and Lysholm score in the donor limb (P < .001 for all), and the improvements were significantly greater in the control group regarding peak torque and single-leg hop test in the reconstructed limb (P < .001 for both). Comparison between the groups showed significantly increased symmetry regarding peak torque, H:Q ratio, and single-leg hop test in the intervention group compared with the control group (P < .001), with large effect sizes (>0.80) except for the H:Q ratio. CONCLUSION: Although postoperative, bilateral, isotonic resistance exercise provided better strength gains to the reconstructed limb, unilateral exercise was more effective in obtaining functional and muscle strength between-limb symmetry in patients who underwent ACL reconstruction with contralateral BPTB graft. REGISTRATION: Brazilian Registry of Clinical Trials (number RBR-22rnjh).",2022
58,35438677,2023 Jan 1,2022 Apr 13,J Strength Cond Res,"['Kielė D', 'Solianik R']",Solianik R,"Four-Week Application of Kinesiotaping Improves Proprioception, Strength, and Balance in Individuals With Complete Anterior Cruciate Ligament Rupture.",37,1,213-219,['English'],9415084,1064-8011,1533-4287,"['Randomized Controlled Trial', 'Journal Article']",PubMed - indexed for MEDLINE,ppublish+epublish,"['35438677', '10.1519/JSC.0000000000004245', '00124278-202301000-00030']",10.1519/JSC.0000000000004245,"['2022/04/20 06:00', '2022/12/17 06:00', '2022/04/19 12:38']",[],1,0,Journal of strength and conditioning research,doi: 10.1519/JSC.0000000000004245,2023 Jan 1;37(1):213-219,"Kiele, D and Solianik, R. Four-week application of kinesiotaping improves proprioception, strength, and balance in individuals with complete anterior cruciate ligament rupture. J Strength Cond Res 37(1): 213-219, 2023-Kinesiotaping (KT) is common in musculoskeletal rehabilitation, but whether it is efficacious for surgically untreated anterior cruciate ligament (ACL) ruptures is unknown. Therefore, we evaluated whether a strategy of physiotherapy plus KT would be superior to a strategy of physiotherapy alone on subsequent proprioception and motor function. Men aged 28.1 +/- 6.7 years with complete ACL ruptures were randomized to either a control (physiotherapy) or an experimental group (physiotherapy + KT) for a 4-week period. Changes in balance were assessed on the injured leg using a force platform. Knee angle reproduction, maximal voluntary contraction (MVC), and rate of force development (RFD) were measured using dynamometry, and pain was recorded using a visual analog scale. Decreases in knee pain and improvements in angle reproduction were observed in both groups ( p < 0.05), with a greater effect on angle reproduction in the experimental group ( p < 0.05). Both groups demonstrated increased isometric knee flexor MVC and RFD values ( p < 0.05), but an increase in RFD of the knee extensors was observed only in the experimental group ( p < 0.05). Furthermore, the MVC of concentric knee flexors at 60 degrees .s -1 increased only in the experimental group ( p < 0.05), whereas concentric MVC at 180 degrees .s -1 -resulting in greater hamstring-to-quadriceps ratios-increased in both groups ( p < 0.05). Balancing ability on the injured leg increased only in the experimental group ( p < 0.05). Thus, KT plus physiotherapy was beneficial in the treatment of proprioception, strength, and static balance in these individuals with an ACL rupture.",2023
59,35250338,2022 Mar,2022 Feb 15,J Sports Sci Med,"['Labanca L', 'Rocchi JE', 'Giannini S', 'Faloni ER', 'Montanari G', 'Mariani PP', 'Macaluso A']",Macaluso A,Early Superimposed NMES Training is Effective to Improve Strength and Function Following ACL Reconstruction with Hamstring Graft regardless of Tendon Regeneration.,21,1,91-103,['English'],101174629,,1303-2968,"['Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,,"['35250338', 'PMC8851110', 'pmc-id: PMC8851110;', '10.52082/jssm.2022.91']",10.52082/jssm.2022.91,"['2021/11/25 00:00', '2021/12/28 00:00', '2022/03/07 06:01', '2022/03/08 06:00', '2022/04/30 06:00', '2022/02/15 00:00']",[],1,47,Journal of sports science & medicine,doi: 10.52082/jssm.2022.91,2022 Mar;21(1):91-103,"The study aimed at investigating the effects of neuromuscular electrical stimulation superimposed on functional exercises (NMES+) early after anterior cruciate ligament reconstruction (ACLr) with hamstring graft, on muscle strength, knee function, and morphology of thigh muscles and harvested tendons. Thirty-four participants were randomly allocated to either NMES+ group, who received standard rehabilitation with additional NMES of knee flexor and extensor muscles, superimposed on functional movements, or to a control group, who received no additional training (NAT) to traditional rehabilitation. Participants were assessed 15 (T1), 30 (T2), 60 (T3), 90 (T4) and at a mean of 380 days (T5) after ACLr. Knee strength of flexors and extensors was measured at T3, T4 and T5. Lower limb loading asymmetry was measured during a sit-to-stand-to-sit movement at T1, T2, T3, T4 and T5, and a countermovement-jump at T4 and T5. An MRI was performed at T5 to assess morphology of thigh muscles and regeneration of the harvested tendons. NMES+ showed higher muscle strength for the hamstrings (T4, T5) and the quadriceps (T3, T4, T5), higher loading symmetry during stand-to-sit (T2, T3, T4, T5), sit-to-stand (T3, T4) and countermovement-jump (T5) than NAT. No differences were found between-groups for morphology of muscles and tendons, nor in regeneration of harvested tendons. NMES+ early after ACLr with hamstring graft improves muscle strength and knee function in the short- and long-term after surgery, regardless of tendon regeneration.",2022
60,35155707,2022 Feb,2022 Feb 9,Orthop J Sports Med,"['Sanborn RM', 'Badger GJ', 'BEAR Trial Team', 'Yen YM', 'Murray MM', 'Christino MA', 'Proffen B', 'Sant N', 'Barnett S', 'Fleming BC', 'Kramer DE', 'Micheli LJ']",Micheli LJ,Psychological Readiness to Return to Sport at 6 Months Is Higher After Bridge-Enhanced ACL Restoration Than Autograft ACL Reconstruction: Results of a Prospective Randomized Clinical Trial.,10,2,23259671211070542,['English'],101620522,2325-9671,2325-9671,['Journal Article'],PubMed,,"['35155707', 'PMC8832603', 'pmc-id: PMC8832603;', '10.1177/23259671211070542', '10.1177_23259671211070542']",10.1177/23259671211070542,"['2021/08/31 00:00', '2021/10/07 00:00', '2022/02/14 05:35', '2022/02/15 06:00', '2022/02/15 06:01', '2022/02/09 00:00']",[],1,41,Orthopaedic journal of sports medicine,doi: 10.1177/23259671211070542,2022 Feb;10(2):23259671211070542,"BACKGROUND: Previous clinical studies have shown that psychological factors have significant effects on an athlete's readiness to return to sport after anterior cruciate ligament (ACL) reconstruction (ACLR). HYPOTHESIS: We hypothesized that patients who underwent bridge-enhanced ACL restoration (BEAR) would have higher levels of psychological readiness to return to sport compared with patients who underwent ACLR. STUDY DESIGN: Randomized controlled trial; Level of evidence, 1. METHODS: A total of 100 patients (median age, 17 years; median preoperative Marx activity score, 16) with complete midsubstance ACL injuries were randomized to either the BEAR procedure (n = 65) or autograft ACLR (n = 35 [33 hamstring and 2 bone--patellar tendon-bone]) and underwent surgery within 45 days of injury. Objective, functional, and patient-reported outcomes, including the ACL--Return to Sport after Injury (ACL-RSI) scale, were assessed at 6, 12, and 24 months postoperatively. RESULTS: Patients who underwent the BEAR procedure had significantly higher ACL-RSI scores at 6 months compared with those who underwent ACLR (71.1 vs 58.2; P = .008); scores were similar at 12 and 24 months. Baseline factors independently predictive of higher ACL-RSI scores at 6 months were having a BEAR procedure and participating in level 1 sports prior to injury, explaining 15% of the variability in the scores. Regression analysis of baseline and 6-month outcomes as predictors indicated that the International Knee Documentation Committee (IKDC) score at 6 months explained 45% of the 6-month ACL-RSI variance. Subsequent analysis with IKDC excluded from the model indicated that decreased pain, increased hamstring and quadriceps strength in the surgical limb, and decreased side-to-side difference in anteroposterior knee laxity were significant predictors of a higher ACL-RSI score at 6 months, explaining 34% of the variability in scores. Higher ACL-RSI score at 6 months was associated with earlier clearance to return to sports. CONCLUSION: Patients who underwent the BEAR procedure had higher ACL-RSI scores at 6 months postoperatively. Better ACL-RSI scores at 6 months were related most strongly to higher IKDC scores at 6 months and were also associated with lower pain levels, better muscle recovery, and less knee laxity at 6 months. REGISTRATION: NCT02664545 (ClinicalTrials.gov identifier).",2022
61,35114581,2022 Mar,2022 Jan 20,J Biomech,"['Zandiyeh P', 'Parola LR', 'Fleming BC', 'Beveridge JE']",Beveridge JE,Wavelet analysis reveals differential lower limb muscle activity patterns long after anterior cruciate ligament reconstruction.,133,,110957,['English'],0157375,0021-9290,1873-2380,"['Journal Article', 'Randomized Controlled Trial', 'Research Support, N.I.H., Extramural', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['35114581', 'NIHMS1775927', 'PMC8893161', 'pmc-id: PMC8893161;manuscript-id: NIHMS1775927;', '10.1016/j.jbiomech.2022.110957', 'S0021-9290(22)00016-1']",10.1016/j.jbiomech.2022.110957,"['2021/06/22 00:00', '2022/01/05 00:00', '2022/01/06 00:00', '2022/02/04 06:00', '2022/03/19 06:00', '2022/02/03 20:17', '2023/03/01 00:00']",[],1,49,Journal of biomechanics,doi: 10.1016/j.jbiomech.2022.110957,2022 Mar;133:110957,"The purpose of this study was to test whether differences in muscle activity patterns between anterior cruciate ligament-reconstructed patients (ACLR) and healthy controls could be detected 10 to 15 years post-surgery using a machine learning classification approach. Eleven ACLR subjects and 12 healthy controls were recruited from an ongoing prospective randomized clinical trial. Surface electromyography (EMG) signals were recorded from gastrocnemius medialis and lateralis, tibialis anterior, vastus medialis, rectus femoris, biceps femoris, and semitendinosus muscles. Muscle activity was analyzed using wavelet analysis and examined within four sub-phases of the hop test, as well as an average of the task as a whole. K-nearest neighbor machine learning combined with a leave-one-out validation was used to classify the muscle activity patterns as either ACLR or Control. When muscle activity was averaged across the whole hop task, activity patterns for all muscles except the tibialis anterior were identified as being different between the study cohorts. ACLR patients demonstrated continuous muscle activities that spanned take-off, airborne, and landing hop phases versus healthy controls who displayed timed and regulated islets of muscle activities specific to each hop phase. The most striking features were 25-50% greater relative quadriceps intensity and approximately 66% diminished biceps femoris intensity in ACLR patients. The current findings are in contrast to previous work using conventional co-contraction and muscle activation onset EMG measures of the same dataset, underscoring the sensitivity and potential of the wavelet approach coupled with machine learning to reveal meaningful adaptation strategies in this at-risk population.",2022
62,34941609,2022 Jan 1,,J Strength Cond Res,"['Jean LMY', 'Gross DP', 'Chiu LZF']",Chiu LZF,Knee Extensor Strength in Anterior Cruciate Ligament-Deficient Individuals Following Normal and Modified Squats: A Randomized Controlled Trial.,36,1,47-54,['English'],9415084,1064-8011,1533-4287,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['34941609', '10.1519/JSC.0000000000004165', '00124278-202201000-00007']",10.1519/JSC.0000000000004165,"['2021/12/23 17:21', '2021/12/24 06:00', '2021/12/28 06:00']",[],1,0,Journal of strength and conditioning research,doi: 10.1519/JSC.0000000000004165,2022 Jan 1;36(1):47-54,"Jean, LMY, Gross, DP, and Chiu, LZF. Knee extensor strength in anterior cruciate ligament-deficient individuals following normal and modified squats: a randomized controlled trial. J Strength Cond Res 36(1): 47-54, 2022-Training with barbell squats, which load the quadriceps, increases knee extensor strength. Anterior cruciate ligament (ACL) injury results in a quadriceps avoidance substitution strategy, which may impair the efficacy of barbell squat training. Modified squats to promote quadriceps loading have been proposed to facilitate restoring knee extensor strength and function. This research compared resistance training using traditional squats (TRAD) versus traditional plus modified squats (EXP) in ACL-deficient individuals. Thirty-seven ACL-deficient individuals were randomly assigned to TRAD or EXP. Knee extensor function was assessed using maximum isometric strength testing and 3D motion analysis of sit-to-stand. Effect sizes for minimum meaningful improvement were established (d = 0.28-0.47). There were no significant differences between TRAD and EXP for knee extensor strength before, in response to, or after the training interventions (p > 0.05). Involved limb knee extensor strength increased at 15 degrees  (95% CI [0.09, 0.27] N.m.kgBM-1, d = 0.60), 30 degrees  (95% CI [0.25, 0.48] N.m.kgBM-1, d = 0.82), 45 degrees  (95% CI [0.32, 0.58] N.m.kgBM-1, d = 0.78), and 75 degrees  (95% CI [0.18, 0.46] N.m.kgBM-1, d = 0.54) knee flexion. Involved limb knee extensor net joint moment work in sit-to-stand (95% CI [0.034, 0.135] J.kgBM-1, d = 0.48) increased in both groups. Squat training was effective for increasing involved limb isometric knee extensor strength and knee extensor work performed in the sit-to-stand. Modified squats do not seem to provide additional benefit.",2022
63,34814896,2021 Nov 23,2021 Nov 23,BMC Musculoskelet Disord,"['Ogrodzka-Ciechanowicz K', 'Głąb G', 'Ślusarski J', 'Gądek A']",Gądek A,Quadriceps muscle strength recovery with the use of high tone power therapy after anterior cruciate ligament reconstruction: a randomized controlled trial.,22,1,975,['English'],100968565,,1471-2474,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,epublish,"['34814896', 'PMC8609762', 'pmc-id: PMC8609762;', '10.1186/s12891-021-04862-w', '10.1186/s12891-021-04862-w']",10.1186/s12891-021-04862-w,"['2021/07/26 00:00', '2021/11/11 00:00', '2021/11/24 05:34', '2021/11/25 06:00', '2021/11/26 06:00', '2021/11/23 00:00']",[],1,32,BMC musculoskeletal disorders,doi: 10.1186/s12891-021-04862-w,2021 Nov 23;22(1):975,"BACKGROUND: There are no scientific reports clearly describing the effectiveness of the High Tone Power Therapy in patients after ACL reconstruction. This caused that in own research an attempt was made to present the possibilities of using the selected method of electrical stimulation in the treatment of an orthopaedic patient. The aim was to assess the effectiveness of electro stimulation of the quadriceps muscle in patients after ACL reconstruction, with the use of High Tone Power Therapy. METHODS: In randomized controlled trial took part thirty-five men, aged 21-50, after ACL reconstruction. The tests were carried prior to and 6 months following the ACL reconstruction. After the surgery, the patients were randomly divided into experimental group (17 patients) with the High Tone Power Therapy in rehabilitation and control group (18 patients) without the High Tone Power Therapy. Patients were subjected to 6-month rehabilitation. Research tools included the measurement of muscle strength torque, ROM, knee and thigh circumference measurements, the Lysholm and the VAS scale. RESULTS: After applying HiToP, the analysis showed a statistically significant improvement of muscle torque (p = 0.041, Es = 3.71), knee circumference (p = 0.039, Es = 1.65), thigh circumference (p = 0.049, Es = 1.26), knee extension (p < 0.001, Es = 2.20) in Experimental group compared to the control group. Only the results of the VAS scale did not differ statistically significantly both within a given group and between groups. CONCLUSIONS: The results confirm the hypothesis that the use of HiToP in patients after ACLr have a beneficial effect on muscle strength, reduction of joint effusion, muscle mass gain and joint function. The assumption that HiToP significantly reduces pain levels is not supported - the results in both groups are statistically insignificant. TRIAL REGISTRATION: The research project was retrospectively registered in the Australian New Zealand Clinical Trials Registry (ANZCTR). Date of first registration 11.10.2016. Registration number: ACTRN12616001416482 .",2021
64,34601649,2022 Aug,2021 Oct 3,Arch Orthop Trauma Surg,"['Komzák M', 'Hart R', 'Náhlík D', 'Vysoký R']",Vysoký R,In vivo knee rotational stability 2 years after the ACL reconstruction using a quadriceps tendon graft with bone block and bone-patellar tendon-bone graft.,142,8,1995-1999,['English'],9011043,0936-8051,1434-3916,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['34601649', '10.1007/s00402-021-04195-2', '10.1007/s00402-021-04195-2']",10.1007/s00402-021-04195-2,"['2020/01/20 00:00', '2021/09/24 00:00', '2021/10/04 06:00', '2022/07/22 06:00', '2021/10/03 21:07']",[],1,0,Archives of orthopaedic and trauma surgery,doi: 10.1007/s00402-021-04195-2,2022 Aug;142(8):1995-1999,"INTRODUCTION: The aim of this prospective randomised study was to evaluate clinical results and rotational stability at least 2 years after single-bundle anatomic anterior cruciate ligament reconstruction using a quadriceps tendon graft with bone block (BT) and bone-patellar tendon-bone graft (BTB). MATERIALS AND METHODS: In both groups (BT and BTB), 40 patients selected prospectively at random were evaluated. The mean follow-up after the surgery was 28 months (range 24-33 months). A navigation system was used to measure rotational stability of the knee joint. Cincinnati, Lysholm, and IKDC scores and visual analog score (VAS) were used to evaluate clinical results and the non-parametric Wilcoxon test was used for the statistical analysis. RESULTS: After the BT reconstruction, the mean internal rotation of the tibia (IR) was 9.5 degrees . In the contralateral healthy knee joint, IR was 8.6 degrees  at average. After the BTB reconstruction, the mean IR was 9.9 degrees . In the contralateral healthy knee joint, IR was 8.7 degrees  at average. We did not find any statistically significant difference in IR stability between BT and BTB reconstruction. In terms of clinical results, regarding the VAS, patients perceive significantly more pain after the BTB reconstruction (p < 0.05). Kneeling was reported more difficult and painful after BTB reconstruction. CONCLUSIONS: The BT reconstruction of the ACL provides similar clinical results, less pain, better flexion and the same rotational stability of the knee in comparison with the BTB reconstruction.",2022
65,34542671,2021 Dec,2021 Sep 20,Eur J Appl Physiol,"['Minshull C', 'Gallacher P', 'Roberts S', 'Barnett A', 'Kuiper JH', 'Bailey A']",Bailey A,Contralateral strength training attenuates muscle performance loss following anterior cruciate ligament (ACL) reconstruction: a randomised-controlled trial.,121,12,3551-3559,['English'],100954790,1439-6319,1439-6327,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['34542671', '10.1007/s00421-021-04812-3', '10.1007/s00421-021-04812-3']",10.1007/s00421-021-04812-3,"['2021/04/26 00:00', '2021/09/11 00:00', '2021/09/21 06:00', '2022/02/16 06:00', '2021/09/20 12:27']",[],1,0,European journal of applied physiology,doi: 10.1007/s00421-021-04812-3,2021 Dec;121(12):3551-3559,"PURPOSE: To investigate the effects of cross-education (CE) exercise on strength and performance at 10 and 24 weeks post anterior cruciate ligament (ACL) surgery. METHODS: Design: randomised controlled trial. N = 44 ACL-reconstruction patients, randomly-allocated into: CE: strength training of the non-operative limb, or CON: sham exercise of upper limb stretching. Each patient underwent standardised ACL rehabilitation, plus 8 weeks of thrice weekly CE or CON, commencing at 2 weeks post surgery. The primary outcome was quadriceps peak force (QPF) of the ACL-reconstructed limb at 10 weeks post surgery. Secondary measures were hamstrings peak force (HPF), rate of force development (RFD) and International Knee Documentation Committee score (IKDC) at 10 and 24 weeks; QPF and hop for distance (HOP) at 24 weeks post surgery. RESULTS: CE significantly attenuated the decline in QPF of the ACL-reconstructed limb at 10 weeks compared to CON (16.6% decrease vs. 32.0%, respectively); that advantage was not retained at 24 weeks. A training effect was observed in the trained limb for HPF and QPF, which was retained at 24 weeks. No significant differences were observed for IKDC, HOP, RFD, or HPF of the reconstructed limb. Inter-limb symmetry (ILS) ranged from 0.78 to 0.89 and was not significantly different between groups. CONCLUSION: High-intensity CE strength training attenuated the post-operative decline in QPF and should be considered in early-phase ACL rehabilitation. ILS data showed good symmetry, but it masked significantly inferior performance between groups and should be used with caution. TRIAL REGISTRATION NUMBER: NCT02722876.",2021
66,34368905,2022 May,2021 Aug 8,Knee Surg Sports Traumatol Arthrosc,"['von Essen C', 'McCallum S', 'Eriksson K', 'Barenius B']",Barenius B,Minimal graft site morbidity using autogenous semitendinosus graft from the uninjured leg: a randomised controlled trial.,30,5,1639-1645,['English'],9314730,0942-2056,1433-7347,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['34368905', 'PMC9033693', 'pmc-id: PMC9033693;', '10.1007/s00167-021-06686-6', '10.1007/s00167-021-06686-6']",10.1007/s00167-021-06686-6,"['2021/02/24 00:00', '2021/07/28 00:00', '2021/08/10 06:00', '2022/04/27 06:00', '2021/08/09 06:56', '2021/08/08 00:00']",[],1,25,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",doi: 10.1007/s00167-021-06686-6,2022 May;30(5):1639-1645,"PURPOSE: To quantify the effect on strength of semitendinosus (ST) graft harvest by comparing isokinetic and isometric muscle strength. METHODS: A cohort of 140 patients underwent anterior cruciate ligament (ACL) reconstruction (ACLR) and were randomized to ipsilateral or contralateral ST graft harvest. Isokinetic and isometric muscle strength testing using a dynamometer were collected for the operated and non-operated leg. Patients were assessed pre-surgery and at 6, 12 and 24 months after reconstruction. RESULTS: ST graft harvest reduced isokinetic flexion muscle strength for 6 months. At 12 months follow up there was no significant difference between the two groups and they were all stronger than pre-injury. No other significant differences were found in any primary or secondary outcome measurements. CONCLUSION: Solitary ST graft harvest does not appear to result in a permanent reduced isometric or isokinetic quadriceps muscle strength on the side where the graft is harvested. A reduction in hamstring muscle strength of less than 10% can be seen at short-term follow-up with full recovery by 12 months. Most patients report little or no donor site pain. Given these findings, ST autograft is an alternative graft choice that could be used for various reconstructions in terms of donor site morbidity. LEVEL OF EVIDENCE: Level II.",2022
67,34348704,2021 Aug 4,2021 Aug 4,BMC Musculoskelet Disord,"['Sole G', 'Lamb P', 'Pataky T', 'Klima S', 'Navarre P', 'Hammer N']",Hammer N,Immediate and 6-week effects of wearing a knee sleeve following anterior cruciate ligament reconstruction: a cross-over laboratory and randomised clinical trial.,22,1,655,['English'],100968565,,1471-2474,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,epublish,"['34348704', 'PMC8336666', 'pmc-id: PMC8336666;', '10.1186/s12891-021-04540-x', '10.1186/s12891-021-04540-x']",10.1186/s12891-021-04540-x,"['2021/02/18 00:00', '2021/07/22 00:00', '2021/08/05 05:33', '2021/08/06 06:00', '2021/08/07 06:00', '2021/08/04 00:00']",[],1,61,BMC musculoskeletal disorders,doi: 10.1186/s12891-021-04540-x,2021 Aug 4;22(1):655,"BACKGROUND: Rehabilitation following anterior cruciate ligament (ACL) reconstructions is based mainly on comprehensive progressive exercise programmes using a multi-dimensional approach. Elastic knee sleeves may be useful adjuncts to rehabilitation. The aim of this study was to determine the immediate and 6-week effects of wearing a knee sleeve on person-reported outcomes and function in participants who had undergone an ACL reconstruction and who had residual self-reported functional limitations. METHODS: Individuals with ACL reconstruction in the previous 6 months to 5 years were recruited. Immediate effects of a commercially-available elastic knee sleeve on single-leg horizontal hop distance were explored using a cross-over design. Following this first session, participants were randomised into a Control Group and a Sleeve Group who wore the sleeve for 6 weeks, at least 1 h daily. Outcome measures for the randomised clinical trial (RCT) were the International Knee Documentation Classification Subjective Knee Form (IKDC-SKF) score, the single-leg horizontal hop distance, and isokinetic quadriceps and hamstring peak torque. Linear mixed models were used to determine random effects. Where both limbs were measured at multiple time points, a random measurement occasion effect nested within participant was used. RESULTS: Thirty-four individuals (16 women) with ACL reconstruction completed the cross-over trial. Hop distance for the injured side during the sleeve condition increased by 3.6 % (95 % CI 0.4-6.8 %, p = 0.025). There was no evidence of differential changes between groups for the IKDC-SKF (Sleeve Group n = 15; Control Group n = 16; p = 0.327), or relative improvement in the injured side compared to the uninjured side for the physical performance measures (Sleeve Group n = 12, Control Group n = 12; three-way interaction p = 0.533 [hop distance], 0.381 [quadriceps isokinetic peak torque], and 0.592 [hamstring isokinetic peak torque]). CONCLUSIONS: Single-leg hop distance of the ACL reconstructed side improved when wearing a knee sleeve. Wearing the knee sleeve over 6 weeks did not lead to enhanced improvements in self-reported knee function, hop distance and thigh muscle strength compared to the control group. TRIAL REGISTRATION: The trial was prospectively registered with the Australia New Zealand Clinical Trials Registry No: ACTRN12618001083280 , 28 June 2018.",2021
68,34039734,2021 Sep,2021 May 26,Reg Anesth Pain Med,"['Martin R', 'Kirkham KR', 'Ngo THN', 'Gonvers E', 'Lambert J', 'Albrecht E']",Albrecht E,Combination of femoral triangle block and infiltration between the popliteal artery and the capsule of the posterior knee (iPACK) versus local infiltration analgesia for analgesia after anterior cruciate ligament reconstruction: a randomized controlled triple-blinded trial.,46,9,763-768,['English'],9804508,1098-7339,1532-8651,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['34039734', '10.1136/rapm-2021-102631', 'rapm-2021-102631']",10.1136/rapm-2021-102631,"['2021/02/20 00:00', '2021/05/15 00:00', '2021/05/28 06:00', '2021/10/28 06:00', '2021/05/27 05:51']",['Reg Anesth Pain Med. 2022 Mar;47(3):197. doi: 10.1136/rapm-2021-103060. PMID: 34493622'],1,0,Regional anesthesia and pain medicine,doi: 10.1136/rapm-2021-102631,2021 Sep;46(9):763-768,"BACKGROUND AND OBJECTIVES: Femoral triangle block and local infiltration analgesia are two effective analgesic techniques after anterior cruciate ligament reconstruction. Recently, the iPACK block (infiltration between the popliteal artery and the capsule of the posterior knee) has been described to relieve posterior knee pain. This randomized controlled triple-blinded trial tested the hypothesis that the combination of femoral triangle block and iPACK provides superior analgesia to local infiltration analgesia after anterior cruciate ligament reconstruction. METHODS: Sixty patients undergoing anterior cruciate ligament reconstruction received general anesthesia and were randomly allocated to two groups: femoral triangle block and iPACK under ultrasound guidance or local infiltration analgesia. For each group, a total of 160 mg of ropivacaine was injected. Postoperative pain treatment followed a predefined protocol with intravenous morphine patient-controlled analgesia, acetaminophen, and ibuprofen. The primary outcome was cumulative intravenous morphine consumption at 24 hours postoperatively. Secondary pain-related outcomes included pain scores (Numeric Rating Scale out of 10) measured at 2 and 24 hours postoperatively. Functional outcomes, such as range of motion and quadriceps strength, were also recorded at 24 postoperative hours, and at 4 and 8 postoperative months. RESULTS: Cumulative intravenous morphine consumption at 24 hours postoperatively was significantly reduced in the femoral triangle block and iPACK group (femoral triangle block and iPACK: 9.7 mg (95% CI: 6.7 to 12.7); local infiltration analgesia: 17.0 mg (95% CI: 11.1 to 23.0), p=0.03). Other pain-related and functional-related outcomes were similar between groups. CONCLUSIONS: The combination of femoral triangle block and iPACK reduces intravenous morphine consumption during the first 24 hours after anterior cruciate ligament reconstruction, when compared with local infiltration analgesia, without effect on other pain-related, early, or late functional-related outcomes. TRIAL REGISTRATION NUMBER: ClinicalTrials.gov Registry (NCT03680716).",2021
